#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Argon Layer 1
#column double Argon Layer 2
#column double Argon Layer 3
#column double Argon Layer 4
#column double Argon Layer 5
#column double Front Shield
#column double Back Shield
100,67.4335,0.0624319,2.24817,0,0,0,0
100,49.5286,5.67502,1.10709,0,0,0,0
100,39.5433,35.4984,5.78802,0,0,0,0
100,30.4425,5.99578,27.1017,1.06207,0,0,0
100,60.8177,0,15.6682,1.97448,0,0,0
100,5.51705,0.0864577,1.73489,0,0,34.3727,0
100,42.5541,0,0,0,0,0.0526939,0
100,40.2457,4.549,1.99293,0,0,0,0
100,0,3.82633,4.98917,1.69711,1.88561,0,0
100,58.4756,2.1228,1.4489,0.674822,1.61922,0,0
100,32.1271,3.26076,1.13638,0,0,26.4888,0
100,47.7219,1.96083,0,0,0,0,0
100,44.9408,15.028,0,0,0,0,22.7608
100,13.3433,3.84376,0,0,0,29.6094,0
100,79.2408,0.510999,0,0,10.2975,0,0
100,0.677469,18.6873,3.39211,0,0,0,0
100,53.4028,0,0,0,0,7.33312,0
100,36.0638,5.10655,0.615567,0.210401,0,0,0
100,31.4289,8.94663,3.17599,1.58712,1.79682,0,2.13117
100,74.9003,18.7766,0.510999,0,0,0,0
100,66.183,0,0.72437,0,0,0,0
100,26.2444,6.62433,6.36123,0,0,0,0
100,37.931,12.5469,0.510999,1.82269,0,0,0
100,23.9332,0,0,0,0,19.2116,0
100,0,67.434,2.9084,2.93564,0.420594,0,1.32301
100,63.8528,0.432028,1.0531,0,0,0,0
100,0,40.2628,5.57317,3.52001,1.95768,0,0
100,34.3759,8.15616,2.48148,0,0,0,0
100,28.2998,2.80207,1.99828,0,0.741016,0,0
100,55.0702,0.819221,0.0116205,0,0,0,7.85714
100,22.8493,14.3296,3.23026,0,0,0,0
100,6.72531,4.93887,0,0,0,0,0
100,12.7524,24.8872,5.0483,0,0,0,0
100,9.36247,8.25186,6.49389,0,2.155,21.6246,0
100,0,47.4636,42.1499,0,1.37594,0,0
100,9.96822,8.12416,0,0,0,35.6714,0
100,56.6049,8.51084,1.24474,0,0,0,0
100,32.6634,1.09283,4.99993,0.706834,0,0.142286,0
100,47.4927,15.8573,2.36657,0,0,0.375113,0
100,13.1762,2.89229,5.63712,0,0,15.4888,0
100,0.458135,41.0563,5.65843,0,0,0,0
100,38.48,10.8877,1.39447,1.76819,0,0,0
100,27.2643,2.14826,0,0,0,11.1315,0
100,55.4505,4.49649,1.11199,1.37199,0,0,0
100,30.7304,2.7802,1.24029,5.4638,0,19.1631,0
100,77.9831,1.21898,1.91041,0,0,0,0
100,25.7597,13.6065,2.58689,0,0,5.19224,0
100,42.6662,8.09557,0.981108,0,0,0,0
100,6.59811,13.8777,0.510999,0,0,0,0
100,21.6411,49.82,0.277514,0,0,0,0
100,0,5.55252,29.6703,2.58557,2.38851,0,0
100,17.4114,10.3311,0,0,0,24.5162,0
100,59.9646,0.784131,0,0,0,0,0
100,0.510999,67.5934,4.60254,2.82207,0,0,5.0909
100,42.5468,6.61022,5.42375,0,0,0,0
100,2.46865,0.925182,1.3453,0,0,34.8672,0
100,64.3603,19.2765,3.06792,0,0,0,0
100,27.0782,28.5737,3.95241,0,0,0,0
100,0,39.5522,3.55814,0,0,0,0
100,79.3622,0.143239,2.45707,0,0,0,0
